latitude,longitude,acq_datetime,frp,confidence,brightness,satellite,instrument,daynight,facility_id,facility_name,facility_type,power,man_made,industrial,distance_to_industry_km
23.69444,87.12463,2026-09-03 20:02:00,1.08,n,308.89,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,171.757
23.61443,86.78787,2026-09-03 20:02:00,1.32,n,309.85,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,196.901
23.6953,86.07877,2026-09-03 20:02:00,0.53,n,302.86,N20,VIIRS,N,775141579,Unnamed facility,works,,works,,269.743
23.75785,85.85593,2026-09-03 20:02:00,0.89,n,305.14,N20,VIIRS,N,775141579,Unnamed facility,works,,works,,295.056
23.75844,85.8522,2026-09-03 20:02:00,0.89,n,310.78,N20,VIIRS,N,775141579,Unnamed facility,works,,works,,295.453
23.75893,86.40212,2026-09-03 20:02:00,0.96,n,302.01,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,242.903
23.76222,86.40276,2026-09-03 20:02:00,1.1,n,308.28,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,243.035
23.76552,86.40339,2026-09-03 20:02:00,1.1,n,312.99,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,243.169
23.76881,86.40401,2026-09-03 20:02:00,0.93,n,303.73,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,243.304
23.77119,86.19974,2026-09-03 20:02:00,0.99,n,304.78,N20,VIIRS,N,775141579,Unnamed facility,works,,works,,263.192
23.77179,86.196,2026-09-03 20:02:00,1.67,n,308.84,N20,VIIRS,N,775141579,Unnamed facility,works,,works,,263.579
23.77548,86.36273,2026-09-03 20:02:00,0.87,n,301.78,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,247.715
23.77783,86.39025,2026-09-03 20:02:00,1.05,n,303.92,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,245.176
23.77986,86.20908,2026-09-03 20:02:00,2.21,n,318.46,N20,VIIRS,N,775141579,Unnamed facility,works,,works,,262.912
23.75515,85.85158,2026-09-03 20:02:00,0.89,n,308.36,N20,VIIRS,N,775141579,Unnamed facility,works,,works,,295.319
24.11708,86.85863,2026-09-03 20:02:00,1.12,n,316.11,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,228.358
23.84145,86.50287,2026-09-03 20:02:00,0.52,n,303.98,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,238.376
23.69508,87.1208,2026-09-03 20:02:00,1.08,n,310.26,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,172.135
23.82555,84.93825,2026-09-03 20:02:00,0.5,n,303.94,N20,VIIRS,N,775141579,Unnamed facility,works,,works,,390.604
23.82467,85.49529,2026-09-03 20:02:00,0.92,n,302.86,N20,VIIRS,N,775141579,Unnamed facility,works,,works,,334.307
23.82409,85.49904,2026-09-03 20:02:00,0.92,n,302.51,N20,VIIRS,N,775141579,Unnamed facility,works,,works,,333.903
23.81538,86.57941,2026-09-03 20:02:00,0.58,n,309.89,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,229.489
23.80459,86.32961,2026-09-03 20:02:00,2.12,n,328.48,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,252.657
23.80129,86.32899,2026-09-03 20:02:00,2.12,n,305.52,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,252.522
23.79767,86.3515,2026-09-03 20:02:00,1.82,n,314.18,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,250.119
23.78841,85.55404,2026-09-03 20:02:00,1.41,n,308.98,N20,VIIRS,N,775141579,Unnamed facility,works,,works,,326.477
23.78512,85.55343,2026-09-03 20:02:00,0.94,n,308.22,N20,VIIRS,N,775141579,Unnamed facility,works,,works,,326.357
23.85833,86.33572,2026-09-03 20:02:00,0.5,n,309.39,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,255.323
23.75456,85.85532,2026-09-03 20:02:00,0.89,n,309.18,N20,VIIRS,N,775141579,Unnamed facility,works,,works,,294.92
23.84097,84.94881,2026-09-03 20:02:00,0.55,n,303.34,N20,VIIRS,N,775141579,Unnamed facility,works,,works,,390.257
23.74545,85.50378,2026-09-03 20:02:00,0.59,n,301.96,N20,VIIRS,N,775141579,Unnamed facility,works,,works,,329.187
23.69766,87.10545,2026-09-03 20:02:00,1.14,n,306.8,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,173.653
23.69829,85.36831,2026-09-03 20:02:00,1.17,n,310.07,N20,VIIRS,N,775141579,Unnamed facility,works,,works,,340.508
23.70932,85.42812,2026-09-03 20:02:00,0.45,n,303.85,N20,VIIRS,N,775141579,Unnamed facility,works,,works,,334.969
23.71023,86.45091,2026-09-03 20:02:00,1.04,n,306.45,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,235.297
23.71049,85.2896,2026-09-03 20:02:00,0.48,n,302.26,N20,VIIRS,N,775141579,Unnamed facility,works,,works,,349.136
23.71084,86.44715,2026-09-03 20:02:00,2.49,n,322.03,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,235.701
23.71121,86.424,2026-09-03 20:02:00,1.27,n,305.78,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,237.994
23.71353,86.45154,2026-09-03 20:02:00,2.89,n,330.73,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,235.426
23.71511,86.42087,2026-09-03 20:02:00,1.27,n,306.05,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,238.524
23.71841,86.4215,2026-09-03 20:02:00,1.67,n,305.64,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,238.652
23.69672,85.29093,2026-09-03 20:02:00,0.87,n,307.13,N20,VIIRS,N,775141579,Unnamed facility,works,,works,,348.341
23.69626,87.09328,2026-09-03 20:02:00,1.31,n,312.84,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,174.595
23.6973,85.28718,2026-09-03 20:02:00,0.87,n,306.02,N20,VIIRS,N,775141579,Unnamed facility,works,,works,,348.753
23.69674,85.35646,2026-09-03 20:02:00,0.59,n,304.52,N20,VIIRS,N,775141579,Unnamed facility,works,,works,,341.642
23.7532,86.41651,2026-09-03 20:02:00,1.06,n,307.79,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,241.164
23.74027,86.43341,2026-09-03 20:02:00,3.28,n,309.02,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,238.757
23.74007,85.00873,2026-09-03 20:02:00,2.7,n,317.46,N20,VIIRS,N,775141579,Unnamed facility,works,,works,,379.386
23.73758,86.42902,2026-09-03 20:02:00,1.41,n,312.53,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,239.027
23.73697,86.43278,2026-09-03 20:02:00,3.28,n,341.06,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,238.625
23.725,86.42276,2026-09-03 20:02:00,1.75,n,313.03,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,238.908
23.7255,85.52321,2026-09-03 20:02:00,0.25,n,301.47,N20,VIIRS,N,775141579,Unnamed facility,works,,works,,326.19
23.71965,85.0089,2026-09-03 20:02:00,0.69,n,304.95,N20,VIIRS,N,775141579,Unnamed facility,works,,works,,378.448
23.71866,86.4409,2026-09-03 20:02:00,1.28,n,314.11,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,236.765
23.72257,86.43778,2026-09-03 20:02:00,2.16,n,308.92,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,237.297
17.60372,83.19993,2026-09-03 20:04:00,1.9,n,309.65,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,801.197
17.60983,83.20471,2026-09-03 20:04:00,2.31,n,326.65,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,800.314
17.69188,83.24426,2026-09-03 20:04:00,1.77,n,318.58,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,790.359
16.87099,80.02061,2026-09-03 20:04:00,2.28,n,306.16,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1125.179
17.35811,76.87943,2026-09-03 20:04:00,1.05,n,303.69,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1397.111
17.96308,83.15963,2026-09-03 20:04:00,1.55,n,306.04,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,774.682
17.59818,83.19147,2026-09-03 20:04:00,1.29,n,307.48,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,802.316
17.60705,83.20048,2026-09-03 20:04:00,2.31,n,314.98,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,800.874
15.17583,76.65791,2026-09-03 20:06:00,3.54,n,312.3,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1544.548
15.2287,76.76014,2026-09-03 20:06:00,1.69,n,318.43,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1531.699
15.22415,76.75953,2026-09-03 20:06:00,1.9,n,308.39,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1532.048
15.18437,76.66389,2026-09-03 20:06:00,4.2,n,316.88,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1543.447
15.18376,76.66869,2026-09-03 20:06:00,3.3,n,317.37,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1543.042
15.18315,76.67349,2026-09-03 20:06:00,3.3,n,309.9,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1542.637
15.18254,76.67829,2026-09-03 20:06:00,2.6,n,306.64,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1542.232
15.17711,77.10126,2026-09-03 20:06:00,0.93,n,300.53,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1503.71
15.17644,76.6531,2026-09-03 20:06:00,2.15,n,311.26,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1544.954
15.17367,76.78399,2026-09-03 20:06:00,1.27,n,303.2,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1533.047
15.13724,76.70645,2026-09-03 20:06:00,0.62,n,303.86,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1542.55
15.06992,76.86325,2026-09-03 20:06:00,1.13,n,298.07,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1532.524
15.02509,78.01545,2026-09-03 20:06:00,1.15,n,308.47,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1432.058
13.412,78.25958,2026-09-03 20:06:00,0.43,n,303.36,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1532.716
15.02147,78.0108,2026-09-03 20:06:00,1.15,n,299.92,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1432.723
10.61815,77.42112,2026-09-03 20:06:00,0.77,n,308.73,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1827.815
9.73645,77.55113,2026-09-03 20:06:00,1.08,n,310.68,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1895.164
9.55857,77.51196,2026-09-03 20:06:00,0.19,n,300.32,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1913.594
9.54934,77.51951,2026-09-03 20:06:00,2.15,n,315.78,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1913.89
9.54893,77.52233,2026-09-03 20:06:00,3.0,n,328.06,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1913.731
11.17709,79.08981,2026-09-03 20:06:00,0.88,n,308.03,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1661.123
6.81165,81.62,2026-09-03 20:08:00,0.8,n,316.81,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1951.049
8.75604,80.98608,2026-09-03 20:08:00,1.08,n,313.55,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1781.021
8.62789,80.36659,2026-09-03 20:08:00,1.72,n,306.31,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1825.772
8.57341,80.40363,2026-09-03 20:08:00,1.53,n,308.8,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1829.21
8.29983,81.0357,2026-09-03 20:08:00,0.73,n,306.92,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1824.61
7.38341,80.83238,2026-09-03 20:08:00,0.95,n,302.19,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1927.305
8.26514,80.19796,2026-09-03 20:08:00,2.41,n,315.75,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1870.61
6.8327,81.33623,2026-09-03 20:08:00,0.89,n,310.17,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1960.927
6.82885,81.33916,2026-09-03 20:08:00,2.22,n,322.19,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1961.198
6.81495,81.62053,2026-09-03 20:08:00,0.8,n,305.42,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1950.684
8.26856,80.19849,2026-09-03 20:08:00,2.07,n,324.56,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1870.243
6.81549,81.61707,2026-09-03 20:08:00,1.05,n,309.32,N20,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1950.772
23.30512,70.47572,2026-09-03 20:46:00,1.37,n,306.69,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,1971.767
31.67875,73.96751,2026-09-03 20:46:00,0.86,n,309.0,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,1947.383
28.42566,69.70036,2026-09-03 20:46:00,1.9,n,316.08,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,2179.363
27.28808,73.84085,2026-09-03 20:46:00,0.68,n,313.3,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,1697.119
26.87844,73.5161,2026-09-03 20:46:00,2.37,n,307.83,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,1714.68
26.87514,73.51547,2026-09-03 20:46:00,2.07,n,309.26,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,1714.62
26.60381,73.68258,2026-09-03 20:46:00,0.86,n,305.3,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,1686.719
23.31438,70.48576,2026-09-03 20:46:00,1.63,n,309.94,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,1970.701
23.30852,71.92302,2026-09-03 20:46:00,0.58,n,302.05,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,1810.853
23.1201,70.08562,2026-09-03 20:46:00,4.11,n,326.09,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,2014.285
32.1031,74.17751,2026-09-03 20:46:00,2.92,n,309.36,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,1960.952
23.11955,70.08704,2026-09-03 20:46:00,3.51,n,324.6,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,2014.125
32.88831,71.6187,2026-09-03 20:46:00,3.26,n,309.34,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,2253.029
22.93496,69.69643,2026-09-03 20:46:00,2.03,n,307.76,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,2056.985
22.93436,69.70084,2026-09-03 20:46:00,2.03,n,309.93,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,2056.492
22.93139,69.69586,2026-09-03 20:46:00,3.15,n,308.31,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,2057.039
22.92464,69.82479,2026-09-03 20:46:00,2.91,n,305.3,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,2042.672
22.41513,69.03777,2026-09-03 20:46:00,3.19,n,309.75,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,2129.915
22.39963,69.01791,2026-09-03 20:46:00,3.18,n,305.54,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,2132.143
22.33877,69.8551,2026-09-03 20:46:00,4.3,n,308.15,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,2039.039
21.62968,72.911,2026-09-03 20:46:00,0.25,n,299.73,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,1702.419
21.16664,72.67046,2026-09-03 20:46:00,3.7,n,322.83,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,1733.634
21.11061,72.63454,2026-09-03 20:46:00,2.17,n,307.53,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,1738.275
21.10831,72.64921,2026-09-03 20:46:00,2.7,n,307.64,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,1736.678
21.10674,72.63763,2026-09-03 20:46:00,2.86,n,308.49,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,1737.979
21.10559,72.64497,2026-09-03 20:46:00,5.98,n,336.85,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,1737.18
21.10502,72.64862,2026-09-03 20:46:00,5.98,n,318.53,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,1736.783
21.10345,72.63704,2026-09-03 20:46:00,2.86,n,333.77,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,1738.084
21.10016,72.63646,2026-09-03 20:46:00,6.12,n,332.79,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,1738.188
20.91031,71.45869,2026-09-03 20:46:00,1.67,n,316.39,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,1870.939
20.86645,70.5637,2026-09-03 20:46:00,1.05,n,309.83,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,1970.567
29.47605,76.85793,2026-09-03 20:46:00,4.09,n,329.76,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,1521.305
22.96819,72.55517,2026-09-03 20:46:00,0.4,n,307.07,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,1738.944
32.57489,72.56052,2026-09-03 20:46:00,3.2,n,309.8,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,2143.251
31.61502,74.37548,2026-09-03 20:46:00,0.8,n,308.84,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,1905.472
33.29784,71.18603,2026-09-03 20:46:00,1.22,n,306.2,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,2323.591
33.68841,72.71086,2026-09-03 20:46:00,3.11,n,309.78,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,2218.544
17.61118,83.20664,2026-09-03 20:49:00,1.76,n,307.79,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,800.051
15.18064,76.66591,2026-09-03 20:49:00,2.2,n,324.76,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1543.499
15.17996,76.66974,2026-09-03 20:49:00,2.2,n,305.7,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1543.189
15.1786,76.6774,2026-09-03 20:49:00,2.62,n,304.63,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1542.568
15.17859,76.65359,2026-09-03 20:49:00,1.04,n,305.26,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1544.77
15.17791,76.65741,2026-09-03 20:49:00,1.81,n,326.69,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1544.461
15.17699,77.10145,2026-09-03 20:49:00,1.21,n,303.07,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1503.7
15.17451,76.67654,2026-09-03 20:49:00,1.13,n,305.63,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1542.91
15.1745,76.65276,2026-09-03 20:49:00,1.04,n,305.33,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1545.11
15.17382,76.65658,2026-09-03 20:49:00,1.81,n,306.57,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1544.8
15.17314,76.6604,2026-09-03 20:49:00,1.81,n,303.5,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1544.49
15.17179,76.69175,2026-09-03 20:49:00,1.18,n,307.81,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1541.679
15.1614,76.37529,2026-09-03 20:49:00,0.52,n,298.67,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1571.696
15.07199,76.86526,2026-09-03 20:49:00,1.11,n,301.83,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1532.204
15.02284,78.01471,2026-09-03 20:49:00,1.34,n,303.58,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1432.282
14.87435,78.05117,2026-09-03 20:49:00,2.81,n,321.22,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1439.641
13.89939,76.5644,2026-09-03 20:49:00,1.15,n,304.03,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1639.013
15.18609,76.65908,2026-09-03 20:49:00,1.64,n,306.28,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1543.781
17.60034,83.19914,2026-09-03 20:49:00,2.14,n,304.38,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,801.543
23.69308,87.10843,2026-09-03 20:49:00,6.47,n,301.74,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,173.043
23.70964,86.44592,2026-09-03 20:49:00,2.9,n,302.83,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,235.752
17.69013,83.24277,2026-09-03 20:49:00,1.13,n,307.09,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,790.622
17.69266,83.2471,2026-09-03 20:49:00,3.47,n,313.2,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,790.074
18.67889,73.03624,2026-09-03 20:49:00,2.73,n,314.72,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1745.919
18.68221,73.03683,2026-09-03 20:49:00,5.42,n,331.89,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1745.755
18.68341,73.02945,2026-09-03 20:49:00,1.67,n,308.6,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1746.512
18.68674,73.03004,2026-09-03 20:49:00,1.67,n,319.05,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1746.348
18.69219,73.03861,2026-09-03 20:49:00,2.04,n,308.87,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1745.261
19.36892,71.35392,2026-09-03 20:49:00,3.1,n,315.14,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1910.008
19.57132,71.36473,2026-09-03 20:49:00,3.08,n,309.3,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1904.332
17.60314,83.20052,2026-09-03 20:49:00,1.59,n,309.35,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,801.2
23.61539,86.79142,2026-09-03 20:49:00,1.86,n,302.16,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,196.62
25.94356,72.19094,2026-09-03 20:49:00,3.76,n,331.2,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,1825.908
24.69003,73.00208,2026-09-03 20:49:00,1.68,n,312.72,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,1708.068
23.80544,86.33025,2026-09-03 20:49:00,2.41,n,301.68,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,252.645
23.79371,86.35073,2026-09-03 20:49:00,1.06,n,297.17,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,249.959
23.78815,85.55396,2026-09-03 20:49:00,1.97,n,298.36,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,326.471
23.76123,86.40075,2026-09-03 20:49:00,2.55,n,303.17,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,243.172
23.74199,85.00803,2026-09-03 20:49:00,1.42,n,304.62,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,379.545
23.741,85.00602,2026-09-03 20:49:00,1.68,n,300.73,N21,VIIRS,N,775141579,Unnamed facility,works,,works,,379.708
17.60904,83.20199,2026-09-03 20:49:00,3.25,n,309.25,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,800.59
19.67412,71.67126,2026-09-03 20:49:00,1.64,n,305.61,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1868.576
23.61643,86.78899,2026-09-03 20:49:00,1.6,n,302.57,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,196.917
23.68988,87.121,2026-09-03 20:49:00,6.27,n,303.36,N21,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,171.715
11.10315,77.76294,2026-09-03 20:51:00,0.94,n,306.76,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1761.372
9.73405,77.55091,2026-09-03 20:51:00,2.6,n,312.29,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1895.391
9.5471,77.52013,2026-09-03 20:51:00,2.79,n,308.51,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1914.045
8.11158,80.80983,2026-09-03 20:51:00,2.37,n,314.66,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1854.679
8.11056,80.81093,2026-09-03 20:51:00,1.78,n,315.49,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1854.727
7.89997,80.61448,2026-09-03 20:51:00,0.72,n,306.98,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1885.657
7.81611,80.62204,2026-09-03 20:51:00,1.22,n,307.15,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1893.718
11.18059,79.10029,2026-09-03 20:51:00,1.28,n,313.59,N21,VIIRS,N,9869619338,Unnamed facility,storage_tank,,storage_tank,,1660.097
32.72236,72.92319,2026-09-03 21:40:00,0.9,n,303.06,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,2121.797
32.64611,72.97604,2026-09-03 21:40:00,1.06,n,305.0,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,2111.102
33.29866,71.1848,2026-09-03 21:40:00,1.0,n,308.47,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,2323.766
32.88735,71.617,2026-09-03 21:40:00,3.17,n,307.21,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,2253.113
29.47375,76.85448,2026-09-03 21:42:00,3.16,n,316.52,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,1521.467
29.47193,76.86103,2026-09-03 21:42:00,3.16,n,313.99,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,1520.729
28.42469,69.70127,2026-09-03 21:42:00,1.58,n,308.89,N20,VIIRS,N,775141579,Unnamed facility,works,,works,,2179.227
